category,city,end_time,name,site_lat,site_lng,site_name,start_time
汽摩配件,武汉市,2018-03-24,2018中国武汉国际汽车技术展览会,30.5133201709,114.248155501,武汉国际博览中心,2018-03-22
机械工业,济南市,2018-03-08,2018第十三届中国山东国际装备制造业博览会,36.6923183256,117.130223505,济南国际会展中心,2018-03-06
交通工具,宁波市,2018-03-26,第二十九届宁波国际汽车博览会,29.8753386335,121.620905706,宁波国际会展中心,2018-03-23
机械工业,上海市,2018-03-10,2018上海国际切削工具及装备展览会,31.1954553942,121.308713553,国家会展中心上海,2018-03-07
机械工业,济南市,2018-03-08,2018济南国际数控机床展览会,36.6923183256,117.130223505,济南国际会展中心,2018-03-06
纺织纺机,深圳市,2018-03-10,2018春深圳国际家纺布艺暨家居装饰博览会,22.5363839471,114.066517985,深圳会展中心,2018-03-07
消费电子,广州市,2018-03-24,2018广州国际电子商务博览会,23.1036930952,113.366837887,南丰国际会展中心,2018-03-23
机械工业,上海市,2018-03-10,2018中国机床展,31.1954553942,121.308713553,国家会展中心上海,2018-03-07
交通工具,郑州市,2018-03-08,2018河南郑州国际新能源汽车及充电设施展览会,34.7779586181,113.737286551,郑州国际会展中心,2018-03-06
广告媒体,重庆市,2018-03-25,2018第十七届中国西部国际广告节,29.5397622202,106.567884129,重庆国际会议展览中心,2018-03-23
孕婴童,南昌市,2018-03-10,2018第六届中国南昌孕婴童产品展览会,28.6105309367,115.801786398,南昌绿地国际博览中心,2018-03-08
农林牧渔,上海市,2018-03-09,第十九届中国国际农用化学品及植保展览会种子贸易专区,31.2131561422,121.572795285,上海新国际博览中心,2018-03-07
机械工业,上海市,2018-03-10,2018中国上海国际现代工业智能装备展览会,31.1954553942,121.308713553,国家会展中心上海,2018-03-07
医疗保健,南京市,2018-03-10,2018第二十届中国国际医疗器械江苏博览会暨华东地区医院管理高级论坛,32.0001775899,118.724174266,南京国际博览中心,2018-03-08
建材五金,北京市,2018-03-12,2018第二十五届中国北京国际建筑装饰及材料博览会,39.9235478528,116.352281855,北京国际展览中心新馆+老馆,2018-03-09
建材五金,北京市,2018-03-12,2018中国国际北京自动门电动门展览会,39.9678796505,116.449740311,中国国际展览中心,2018-03-09
医疗保健,成都市,2018-03-11,2018第二十二届西部成都医疗器械展览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-03-09
机械工业,温州市,2018-03-11,2018中国温州国际工业博览会,28.0224115251,120.724650312,温州国际会展中心,2018-03-09
消费电子,上海市,2018-03-11,2018中国家电及消费电子博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-03-08
孕婴童,上海市,2018-03-11,中国上海第二十三届国际玩具暨上海第五十四届玩具博览会童车童床专业盛会,31.1737721999,121.434634495,上海光大会展中心,2018-03-09
医疗保健,北京市,2018-03-25,2018第30届国际医疗仪器设备展览会,40.0050493821,116.396532673,北京国家会议中心,2018-03-23
医疗保健,西安市,2018-03-10,第三十四届西部国际医疗器械展览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-03-08
医疗保健,成都市,2018-03-11,2018西部医院信息化建设展览会暨大会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-03-09
广告媒体,长沙市,2018-03-11,2018第十九届湖南广告四新展览会,28.1136201318,113.020780509,长沙红星国际会展中心,2018-03-09
建材五金,邢台市,2018-03-13,2018中国沙河国际玻璃工业展览会,36.9386354593,114.283092502,沙河国际会展中心,2018-03-10
房产家居,成都市,2018-03-12,2018成都家博会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-03-09
建材五金,上海市,2018-03-11,2018中国华夏家博会,31.1883954089,121.496502454,上海世博展览馆,2018-03-09
婚庆婚博,天津市,2018-03-11,2018第十五届天津婚博会,39.1439299033,117.210813092,天津梅江国际会展中心,2018-03-10
美容美发,广州市,2018-03-12,2018第四十八届广东国际美容美发化妆用品进出口博览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-03-10
创业加盟,西安市,2018-03-11,2018中国西安连锁加盟创业投资博览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-03-09
医疗保健,合肥市,2018-03-11,第23届安徽医疗器械展览会,31.7614086517,117.303549887,合肥滨湖国际会展中心,2018-03-09
钢铁冶金,青岛市,2018-03-11,2018第十六届中国青岛国际金属加工技术设备展览会,36.1104007468,120.480622379,青岛国际会展中心,2018-03-09
建材五金,广州市,2018-03-13,2018第二十四届全国铝门窗幕墙行业年会暨铝门窗幕墙新产品博览会,23.1016239365,113.374149961,广州保利世贸展览馆,2018-03-11
印刷包装,广州市,2018-03-12,2018中国国际包装工业展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-03-10
印刷包装,广州市,2018-03-12,2018第二十五届华南国际印刷工业展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-03-10
体育休闲,上海市,2018-05-27,2018第36届中国国际体育用品博览会,31.1954553942,121.308713553,国家会展中心上海,2018-05-25
建材五金,上海市,2018-05-01,2018中国华夏家博会,31.1883954089,121.496502454,上海世博展览馆,2018-04-29
建材五金,广州市,2018-05-11,第21届广州国际阀门管业及流体设备展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-09
汽摩配件,成都市,2018-05-26,2018成都国际汽车零配件及售后服务展览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-05-24
文化教育,西安市,2018-05-27,2018中国西安青少年教育产业博览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-05-25
奢侈品,温州市,2018-05-07,2018第十六届中国温州国际眼镜业展览会,28.0224115251,120.724650312,温州国际会展中心,2018-05-05
文化艺术,北京市,2018-05-02,2018艺术北京博览会,39.9470088626,116.470306905,北京全国农业展览馆,2018-04-29
建材五金,上海市,2018-07-20,第29届中国上海国际建材及室内装饰展览会,31.2131561422,121.572795285,上海新国际博览中心,2018-07-18
纺织纺机,义乌市,2018-05-19,第十九届中国义乌国际纺织机械展览会,29.3180339775,120.11986657,义乌国际博览中心,2018-05-17
纺织纺机,南京市,2018-05-19,2018第十七届南京国际纺织品面料辅料博览会,32.0822187335,118.813278296,南京国际展览中心,2018-05-17
建材五金,哈尔滨市,2018-05-19,2018第18届中国哈尔滨国际五金博览会,45.7618810735,126.701914385,哈尔滨国际会展中心,2018-05-17
建材五金,沈阳市,2018-08-07,2018第七届沈阳国际家博会,41.668369644,123.379619081,沈阳国际展览中心,2018-08-05
消费电子,厦门市,2018-06-24,2018中国国际人工智能零售暨无人店产业博览会厦门站,24.4735054247,118.189009566,厦门国际会展中心,2018-06-22
文化教育,西安市,2018-06-25,2018中国西安佛教文化博览会,34.1984983364,108.893361387,西安绿地笔克国际会展中心,2018-06-22
交通工具,北京市,2018-06-15,2018北京国际城市轨道交通展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-13
汽摩配件,武汉市,2018-06-25,2018第十六届中国武汉国际汽车服务产业博览会暨武汉国际汽车升级及改装展览会,30.5133201709,114.248155501,武汉国际博览中心,2018-06-23
农林牧渔,南宁市,2018-06-26,2018广西水产畜牧业展览会,22.8143952219,108.385721653,广西南宁国际会展中心,2018-06-24
汽摩配件,郑州市,2018-06-29,2018中国郑州国际汽车后市场博览会,34.7779586181,113.737286551,郑州国际会展中心,2018-06-26
文化教育,合肥市,2018-06-25,2018中国安徽国际佛事用品展览会,31.7859604137,117.229682151,安徽国际会展中心,2018-06-22
农林牧渔,贵阳市,2018-06-24,2018第4届贵阳渔具展,26.6457288181,106.653207546,贵阳国际会展中心7号馆,2018-06-22
食品饮料,北京市,2018-06-28,2018中国国际餐饮交易博览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-26
环保水处理,广州市,2018-06-28,第十二届广州国际环保产业博览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-06-26
建材五金,上海市,2018-06-27,2018年第四届西瓦木业上海展,31.2072258237,121.406408824,上海世贸商城,2018-06-25
电子电力,北京市,2018-06-28,2018第八届中国国际智能电网建设及分布式能源展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-26
电子电力,上海市,2018-06-28,2018上海国际电力元件可再生能源管理展览会,31.1883954089,121.496502454,上海世博展览馆,2018-06-26
机械工业,北京市,2018-06-30,第十四届中国国际机床工具展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-26
创业加盟,上海市,2018-06-29,2018上海第二十二届投资理财金融博览会,31.2131561422,121.572795285,上海新国际博览中心,2018-06-27
环保水处理,广州市,2018-06-28,第十二届中国广州国际水处理技术设备展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-06-26
机械工业,北京市,2018-06-15,2018中国北京国际智能制造装备产业展览会,39.9678796505,116.449740311,中国国际展览中心,2018-06-13
贸易进出口,宁波市,2018-06-12,第十七届中国国际日用消费品博览会,29.8852589659,121.579005973,宁波国际展览中心,2018-06-09
农林牧渔,徐州市,2018-06-27,2018第十五届华东地区肥料农资产品交易暨信息交流会,34.2274255028,117.238313605,徐州国际会展中心,2018-06-26
电子电力,广州市,2018-08-18,2018第三届亚太电池技术展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-16
机械工业,东莞市,2018-06-14,2018华南东莞国际空压机及气动技术展览会,22.9062440963,113.667281334,广东现代国际展览中心,2018-06-12
汽摩配件,上海市,2018-06-13,2018上海国际充电桩展览会,31.1883954089,121.496502454,上海世博展览馆,2018-06-11
建材五金,上海市,2018-06-13,延期2018上海国际金属板材加工技术展览会,31.1883954089,121.496502454,上海世博展览馆,2018-06-11
安全防护,乌鲁木齐市,2018-08-18,2018第五届中国亚欧安防博览会暨2018第十四届新疆警用反恐技术装备博览会,43.884200728,87.6275464602,新疆国际会展中心,2018-08-16
纺织纺机,东莞市,2018-06-14,2018东莞国际纺织品印花技术展览会,22.9062440963,113.667281334,广东现代国际展览中心,2018-06-12
能源矿产,广州市,2018-08-18,2018第十届广州国际太阳能光伏展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-16
暖通制冷,广州市,2018-08-18,2018第十四届广州国际电热技术与设备展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-16
体育休闲,西安市,2018-08-19,2018陕西体育博览会,34.2021162501,108.957182968,西安曲江国际会展中心,2018-08-17
音响乐器,青岛市,2018-08-20,2018中国青岛国际乐器音响声光及音乐产业博览会,36.1052149013,120.384428184,青岛华秀国际会展中心,2018-08-17
机械工业,上海市,2018-06-28,2018上海国际工业自动化技术及装备展览会,31.1883954089,121.496502454,上海世博展览馆,2018-06-26
机械工业,广州市,2018-08-20,第四届中国国际广州砂石及尾矿与建筑废弃物处置技术与设备展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-18
机械工业,北京市,2018-05-20,2018第二十一届中国北京国际科技产业博览会,39.9678796505,116.449740311,中国国际展览中心,2018-05-17
环保水处理,昆明市,2018-08-18,2018第八届昆明国际给排水水处理展览会,25.015358103,102.73777829,昆明国际会展中心,2018-08-16
建材五金,广州市,2018-08-20,2018年中国广州国际制砖砌块工业技术装备展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-18
孕婴童,成都市,2018-08-19,2018第八届成都国际孕婴童产品博览会,30.5634611427,104.08172949,成都世纪城新国际会展中心,2018-08-17
音响乐器,广州市,2018-05-13,2018第十六届中国广州国际专业灯光音响展览会,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-05-10
能源矿产,广州市,2018-08-18,2018第七届亚太国际生物质能源技术及设备展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-16
房产家居,济南市,2018-08-20,2018年第18届济南国际家具博览会,36.6923183256,117.130223505,济南国际会展中心,2018-08-18
暖通制冷,广州市,2018-08-20,2018亚太热水科技博览会暨热泵太阳能电燃气热水器展,23.1499658876,113.263495803,中国进出口商品交易会展馆琶洲馆,2018-08-18
礼品玩具,上海市,2018-08-25,2018上海国际水族展,31.2131561422,121.572795285,上海新国际博览中心,2018-08-22
化工橡塑,上海市,2018-08-22,2018第十六届中国国际轮胎博览会,31.1883954089,121.496502454,上海世博展览馆,2018-08-20
